,dataset,metric,graphid,rule,pred,fidelity,infidelity,mags,spars
0,ba2,cosine,397,3,0.2994438111782074,0.2994438111782074,0,2,0.0
0,ba2,cosine,397,4,0.2994438111782074,0.2994438111782074,0,4,0.0
0,ba2,cosine,397,5,0.2994438111782074,0.22239920496940613,0.7170810103416443,2,0.6
0,ba2,cosine,397,6,0.2994438111782074,0.2223992496728897,0.357553631067276,2,0.6
0,ba2,cosine,397,7,0.2994438111782074,0.2994438111782074,0,3,0.0
0,ba2,cosine,397,8,0.2994438111782074,0.28107795119285583,0.7364557385444641,2,0.12
0,ba2,cosine,397,9,0.2994438111782074,0.7289848327636719,0.7321114540100098,3,0.16
0,ba2,cosine,397,10,0.2994438111782074,0.7289848327636719,0.7321114540100098,3,0.16
0,ba2,cosine,397,11,0.2994438111782074,0.2994438111782074,0,3,0.0
0,ba2,cosine,397,12,0.2994438111782074,0.2994438111782074,0,3,0.0
0,ba2,cosine,397,13,0.2994438111782074,0.2994438111782074,0,3,0.0
0,ba2,cosine,397,14,0.2994438111782074,0.2994438111782074,0,3,0.0
0,ba2,cosine,397,15,0.2994438111782074,0.18640995025634766,0.6643853187561035,3,0.52
0,ba2,cosine,397,16,0.2994438111782074,0.2994438111782074,0,3,0.0
0,ba2,cosine,397,17,0.2994438111782074,0.7289848327636719,0.7321114540100098,3,0.16
0,ba2,cosine,397,18,0.2994438111782074,0.2994438111782074,0,3,0.0
0,ba2,cosine,397,19,0.2994438111782074,0.2994438111782074,0,3,0.0
0,ba2,cosine,397,20,0.2994438111782074,0.17851375043392181,0.7208060622215271,3,0.16
0,ba2,cosine,397,21,0.2994438111782074,0.2994438111782074,0,3,0.0
0,ba2,cosine,397,22,0.2994438111782074,0.13251993060112,0.3226337432861328,4,0.2
0,ba2,cosine,397,23,0.2994438111782074,0.2994438111782074,0,3,0.0
0,ba2,cosine,397,24,0.2994438111782074,0.14374518394470215,0.7192859053611755,4,0.44
0,ba2,cosine,398,0,0.7246143817901611,0.7246143817901611,0,15,0.0
0,ba2,cosine,398,1,0.7246143817901611,0.2608451247215271,0.7258201241493225,5,0.2
0,ba2,cosine,398,2,0.7246143817901611,0.14374524354934692,0.7205557823181152,3,0.64
0,ba2,cosine,398,3,0.7246143817901611,0.7246143817901611,0,2,0.0
0,ba2,cosine,398,4,0.7246143817901611,0.7246143817901611,0,4,0.0
0,ba2,cosine,398,5,0.7246143817901611,0.24781957268714905,0.7250009775161743,2,0.64
0,ba2,cosine,398,6,0.7246143817901611,0.14374566078186035,0.7262210249900818,2,0.76
0,ba2,cosine,398,7,0.7246143817901611,0.7246143817901611,0,3,0.0
0,ba2,cosine,398,8,0.7246143817901611,0.3045484125614166,0.1437450349330902,2,0.08
0,ba2,cosine,398,9,0.7246143817901611,0.7246143817901611,0,3,0.0
0,ba2,cosine,398,10,0.7246143817901611,0.7246143817901611,0,3,0.0
0,ba2,cosine,398,11,0.7246143817901611,0.7246143817901611,0,3,0.0
0,ba2,cosine,398,12,0.7246143817901611,0.7246143817901611,0,3,0.0
0,ba2,cosine,398,13,0.7246143817901611,0.7246143817901611,0,3,0.0
0,ba2,cosine,398,14,0.7246143817901611,0.7246143817901611,0,3,0.0
0,ba2,cosine,398,15,0.7246143817901611,0.7246143817901611,0,3,0.0
0,ba2,cosine,398,16,0.7246143817901611,0.7246143817901611,0,3,0.0
0,ba2,cosine,398,17,0.7246143817901611,0.7246143817901611,0,3,0.0
0,ba2,cosine,398,18,0.7246143817901611,0.2532230317592621,0.7321114540100098,3,0.16
0,ba2,cosine,398,19,0.7246143817901611,0.2532230317592621,0.7321114540100098,3,0.16
0,ba2,cosine,398,20,0.7246143817901611,0.25322309136390686,0.7208060622215271,3,0.16
0,ba2,cosine,398,21,0.7246143817901611,0.3552432358264923,0.7364557385444641,3,0.12
0,ba2,cosine,398,22,0.7246143817901611,0.2608451247215271,0.7258201241493225,4,0.2
0,ba2,cosine,398,23,0.7246143817901611,0.2936490476131439,0.7364557385444641,3,0.12
0,ba2,cosine,398,24,0.7246143817901611,0.17772303521633148,0.7180229425430298,4,0.24
0,ba2,cosine,399,0,0.651647686958313,0.651647686958313,0,15,0.0
0,ba2,cosine,399,1,0.651647686958313,0.2033930867910385,0.7258201241493225,5,0.2
0,ba2,cosine,399,2,0.651647686958313,0.14374518394470215,0.5339158773422241,3,0.6
0,ba2,cosine,399,3,0.651647686958313,0.301756352186203,0.6970716118812561,2,0.36
0,ba2,cosine,399,4,0.651647686958313,0.651647686958313,0,4,0.0
0,ba2,cosine,399,5,0.651647686958313,0.2624082863330841,0.3348909020423889,2,0.56
0,ba2,cosine,399,6,0.651647686958313,0.14374516904354095,0.3220495283603668,2,0.48
0,ba2,cosine,399,7,0.651647686958313,0.651647686958313,0,3,0.0
0,ba2,cosine,399,8,0.651647686958313,0.301756352186203,0.6970716118812561,2,0.36
0,ba2,cosine,399,9,0.651647686958313,0.1770728975534439,0.7364557385444641,3,0.12
0,ba2,cosine,399,10,0.651647686958313,0.1770728975534439,0.7364557385444641,3,0.12
0,ba2,cosine,399,11,0.651647686958313,0.651647686958313,0,3,0.0
0,ba2,cosine,399,12,0.651647686958313,0.651647686958313,0,3,0.0
0,ba2,cosine,399,13,0.651647686958313,0.1770728975534439,0.7364557385444641,3,0.12
0,ba2,cosine,399,14,0.651647686958313,0.651647686958313,0,3,0.0
0,ba2,cosine,399,15,0.651647686958313,0.2110142856836319,0.7208060622215271,3,0.16
0,ba2,cosine,399,16,0.651647686958313,0.651647686958313,0,3,0.0
0,ba2,cosine,399,17,0.651647686958313,0.1770728975534439,0.7364557385444641,3,0.12
0,ba2,cosine,399,18,0.651647686958313,0.19975879788398743,0.7321114540100098,3,0.16
0,ba2,cosine,399,19,0.651647686958313,0.19975879788398743,0.7321114540100098,3,0.16
0,ba2,cosine,399,20,0.651647686958313,0.14374521374702454,0.5551915764808655,3,0.2
0,ba2,cosine,399,21,0.651647686958313,0.3586435616016388,0.7364557385444641,3,0.12
0,ba2,cosine,399,22,0.651647686958313,0.19975879788398743,0.451533704996109,4,0.16
0,ba2,cosine,399,23,0.651647686958313,0.23099124431610107,0.7364557385444641,3,0.12
0,ba2,cosine,399,24,0.651647686958313,0.18026401102542877,0.7144733667373657,4,0.28
0,ba2,cosine,400,0,0.2862118184566498,0.2862118184566498,0,15,0.0
0,ba2,cosine,400,1,0.2862118184566498,0.14374525845050812,0.2721792757511139,5,0.72
0,ba2,cosine,400,2,0.2862118184566498,0.14374525845050812,0.2736775577068329,3,0.76
0,ba2,cosine,400,3,0.2862118184566498,0.2862118184566498,0,2,0.0
0,ba2,cosine,400,4,0.2862118184566498,0.2862118184566498,0,4,0.0
0,ba2,cosine,400,5,0.2862118184566498,0.14374516904354095,0.7220843434333801,2,0.6
0,ba2,cosine,400,6,0.2862118184566498,0.14374518394470215,0.7252407073974609,2,0.64
0,ba2,cosine,400,7,0.2862118184566498,0.2862118184566498,0,3,0.0
0,ba2,cosine,400,8,0.2862118184566498,0.2753838896751404,0.2784317135810852,2,0.2
0,ba2,cosine,400,9,0.2862118184566498,0.7204033136367798,0.19500498473644257,3,0.28
0,ba2,cosine,400,10,0.2862118184566498,0.7204033136367798,0.19500498473644257,3,0.28
0,ba2,cosine,400,11,0.2862118184566498,0.2862118184566498,0,3,0.0
0,ba2,cosine,400,12,0.2862118184566498,0.2862118184566498,0,3,0.0
0,ba2,cosine,400,13,0.2862118184566498,0.7241213321685791,0.7364557385444641,3,0.12
0,ba2,cosine,400,14,0.2862118184566498,0.2862118184566498,0,3,0.0
0,ba2,cosine,400,15,0.2862118184566498,0.2862118184566498,0,3,0.0
0,ba2,cosine,400,16,0.2862118184566498,0.2862118184566498,0,3,0.0
0,ba2,cosine,400,17,0.2862118184566498,0.7204033136367798,0.19500498473644257,3,0.28
0,ba2,cosine,400,18,0.2862118184566498,0.2862118184566498,0,3,0.0
0,ba2,cosine,400,19,0.2862118184566498,0.2862118184566498,0,3,0.0
0,ba2,cosine,400,20,0.2862118184566498,0.7241213321685791,0.7364557385444641,3,0.12
0,ba2,cosine,400,21,0.2862118184566498,0.2862118184566498,0,3,0.0
0,ba2,cosine,400,22,0.2862118184566498,0.36164507269859314,0.29489269852638245,4,0.36
0,ba2,cosine,400,23,0.2862118184566498,0.2862118184566498,0,3,0.0
0,ba2,cosine,400,24,0.2862118184566498,0.14374524354934692,0.6542133092880249,4,0.28
0,ba2,cosine,401,0,0.26285865902900696,0.26285865902900696,0,15,0.0
0,ba2,cosine,401,1,0.26285865902900696,0.23013319075107574,0.35531195998191833,5,0.72
0,ba2,cosine,401,2,0.26285865902900696,0.23013319075107574,0.4979536235332489,3,0.72
0,ba2,cosine,401,3,0.26285865902900696,0.2352558821439743,0.7053744792938232,2,0.24
0,ba2,cosine,401,4,0.26285865902900696,0.26285865902900696,0,4,0.0
0,ba2,cosine,401,5,0.26285865902900696,0.23566342890262604,0.7118178606033325,2,0.44
0,ba2,cosine,401,6,0.26285865902900696,0.16500061750411987,0.2593698799610138,2,0.6
0,ba2,cosine,401,7,0.26285865902900696,0.26285865902900696,0,3,0.0
0,ba2,cosine,401,8,0.26285865902900696,0.2352558821439743,0.7053744792938232,2,0.24
0,ba2,cosine,401,9,0.26285865902900696,0.14374519884586334,0.22809453308582306,3,0.4
0,ba2,cosine,401,10,0.26285865902900696,0.14374519884586334,0.22809453308582306,3,0.4
0,ba2,cosine,401,11,0.26285865902900696,0.26285865902900696,0,3,0.0
0,ba2,cosine,401,12,0.26285865902900696,0.26285865902900696,0,3,0.0
0,ba2,cosine,401,13,0.26285865902900696,0.35116127133369446,0.7321114540100098,3,0.16
0,ba2,cosine,401,14,0.26285865902900696,0.26285865902900696,0,3,0.0
0,ba2,cosine,401,15,0.26285865902900696,0.1853884756565094,0.7208060622215271,3,0.16
0,ba2,cosine,401,16,0.26285865902900696,0.26285865902900696,0,3,0.0
0,ba2,cosine,401,17,0.26285865902900696,0.14374518394470215,0.7283511757850647,3,0.32
0,ba2,cosine,401,18,0.26285865902900696,0.26285865902900696,0,3,0.0
0,ba2,cosine,401,19,0.26285865902900696,0.26285865902900696,0,3,0.0
0,ba2,cosine,401,20,0.26285865902900696,0.35116127133369446,0.7321114540100098,3,0.16
0,ba2,cosine,401,21,0.26285865902900696,0.26285865902900696,0,3,0.0
0,ba2,cosine,401,22,0.26285865902900696,0.2226804792881012,0.27503758668899536,4,0.4
0,ba2,cosine,401,23,0.26285865902900696,0.26285865902900696,0,3,0.0
0,ba2,cosine,401,24,0.26285865902900696,0.14348535239696503,0.7180229425430298,4,0.24
0,ba2,cosine,402,0,0.7268813848495483,0.7268813848495483,0,15,0.0
0,ba2,cosine,402,1,0.7268813848495483,0.3412468731403351,0.7258201241493225,5,0.2
0,ba2,cosine,402,2,0.7268813848495483,0.14374521374702454,0.535018265247345,3,0.68
0,ba2,cosine,402,3,0.7268813848495483,0.7268813848495483,0,2,0.0
0,ba2,cosine,402,4,0.7268813848495483,0.7268813848495483,0,4,0.0
0,ba2,cosine,402,5,0.7268813848495483,0.2973683178424835,0.3549935221672058,2,0.68
0,ba2,cosine,402,6,0.7268813848495483,0.24781957268714905,0.7255319952964783,2,0.64
0,ba2,cosine,402,7,0.7268813848495483,0.27915719151496887,0.7208060622215271,3,0.16
0,ba2,cosine,402,8,0.7268813848495483,0.32380998134613037,0.7114473581314087,2,0.32
0,ba2,cosine,402,9,0.7268813848495483,0.7268813848495483,0,3,0.0
0,ba2,cosine,402,10,0.7268813848495483,0.7268813848495483,0,3,0.0
0,ba2,cosine,402,11,0.7268813848495483,0.7268813848495483,0,3,0.0
0,ba2,cosine,402,12,0.7268813848495483,0.7268813848495483,0,3,0.0
0,ba2,cosine,402,13,0.7268813848495483,0.7268813848495483,0,3,0.0
0,ba2,cosine,402,14,0.7268813848495483,0.7268813848495483,0,3,0.0
0,ba2,cosine,402,15,0.7268813848495483,0.28967469930648804,0.7208060622215271,3,0.16
0,ba2,cosine,402,16,0.7268813848495483,0.7268813848495483,0,3,0.0
0,ba2,cosine,402,17,0.7268813848495483,0.7268813848495483,0,3,0.0
0,ba2,cosine,402,18,0.7268813848495483,0.35926052927970886,0.7364557385444641,3,0.12
0,ba2,cosine,402,19,0.7268813848495483,0.35926052927970886,0.7364557385444641,3,0.12
0,ba2,cosine,402,20,0.7268813848495483,0.2589482069015503,0.725756824016571,3,0.2
0,ba2,cosine,402,21,0.7268813848495483,0.7268813848495483,0,3,0.0
0,ba2,cosine,402,22,0.7268813848495483,0.3412468731403351,0.7258201241493225,4,0.2
0,ba2,cosine,402,23,0.7268813848495483,0.7268813848495483,0,3,0.0
0,ba2,cosine,402,24,0.7268813848495483,0.28967469930648804,0.7208060622215271,4,0.16
0,ba2,cosine,403,0,0.721857488155365,0.721857488155365,0,15,0.0
0,ba2,cosine,403,1,0.721857488155365,0.37215656042099,0.7258201241493225,5,0.2
0,ba2,cosine,403,2,0.721857488155365,0.1437452882528305,0.6484057307243347,3,0.68
0,ba2,cosine,403,3,0.721857488155365,0.3706822991371155,0.7053744792938232,2,0.24
0,ba2,cosine,403,4,0.721857488155365,0.721857488155365,0,4,0.0
0,ba2,cosine,403,5,0.721857488155365,0.2223992645740509,0.3410355746746063,2,0.6
0,ba2,cosine,403,6,0.721857488155365,0.20179593563079834,0.3597913682460785,2,0.64
0,ba2,cosine,403,7,0.721857488155365,0.721857488155365,0,3,0.0
0,ba2,cosine,403,8,0.721857488155365,0.3706822991371155,0.7053744792938232,2,0.24
0,ba2,cosine,403,9,0.721857488155365,0.721857488155365,0,3,0.0
0,ba2,cosine,403,10,0.721857488155365,0.721857488155365,0,3,0.0
0,ba2,cosine,403,11,0.721857488155365,0.721857488155365,0,3,0.0
0,ba2,cosine,403,12,0.721857488155365,0.721857488155365,0,3,0.0
0,ba2,cosine,403,13,0.721857488155365,0.721857488155365,0,3,0.0
0,ba2,cosine,403,14,0.721857488155365,0.721857488155365,0,3,0.0
0,ba2,cosine,403,15,0.721857488155365,0.22142523527145386,0.7298163175582886,3,0.4
0,ba2,cosine,403,16,0.721857488155365,0.721857488155365,0,3,0.0
0,ba2,cosine,403,17,0.721857488155365,0.721857488155365,0,3,0.0
0,ba2,cosine,403,18,0.721857488155365,0.3555065989494324,0.7364557385444641,3,0.12
0,ba2,cosine,403,19,0.721857488155365,0.3555065989494324,0.7364557385444641,3,0.12
0,ba2,cosine,403,20,0.721857488155365,0.37215656042099,0.7258201241493225,3,0.2
0,ba2,cosine,403,21,0.721857488155365,0.721857488155365,0,3,0.0
0,ba2,cosine,403,22,0.721857488155365,0.37215656042099,0.7258201241493225,4,0.2
0,ba2,cosine,403,23,0.721857488155365,0.3555065989494324,0.7364557385444641,3,0.12
0,ba2,cosine,403,24,0.721857488155365,0.21519704163074493,0.7181139588356018,4,0.36
0,ba2,cosine,404,0,0.7123305797576904,0.2346258908510208,0.6886290311813354,15,0.6
0,ba2,cosine,404,1,0.7123305797576904,0.34430989623069763,0.7258201241493225,5,0.2
0,ba2,cosine,404,2,0.7123305797576904,0.1437452882528305,0.7173020839691162,3,0.56
0,ba2,cosine,404,3,0.7123305797576904,0.289762407541275,0.6934493184089661,2,0.44
0,ba2,cosine,404,4,0.7123305797576904,0.7123305797576904,0,4,0.0
0,ba2,cosine,404,5,0.7123305797576904,0.21324123442173004,0.327222615480423,2,0.56
0,ba2,cosine,404,6,0.7123305797576904,0.1437452882528305,0.7209682464599609,2,0.56
0,ba2,cosine,404,7,0.7123305797576904,0.7123305797576904,0,3,0.0
0,ba2,cosine,404,8,0.7123305797576904,0.289762407541275,0.6934493184089661,2,0.44
0,ba2,cosine,404,9,0.7123305797576904,0.7123305797576904,0,3,0.0
0,ba2,cosine,404,10,0.7123305797576904,0.7123305797576904,0,3,0.0
0,ba2,cosine,404,11,0.7123305797576904,0.7123305797576904,0,3,0.0
0,ba2,cosine,404,12,0.7123305797576904,0.7123305797576904,0,3,0.0
0,ba2,cosine,404,13,0.7123305797576904,0.7123305797576904,0,3,0.0
0,ba2,cosine,404,14,0.7123305797576904,0.7123305797576904,0,3,0.0
0,ba2,cosine,404,15,0.7123305797576904,0.1868271827697754,0.7144733667373657,3,0.28
0,ba2,cosine,404,16,0.7123305797576904,0.7123305797576904,0,3,0.0
0,ba2,cosine,404,17,0.7123305797576904,0.7123305797576904,0,3,0.0
0,ba2,cosine,404,18,0.7123305797576904,0.330955445766449,0.7364557385444641,3,0.12
0,ba2,cosine,404,19,0.7123305797576904,0.330955445766449,0.7364557385444641,3,0.12
0,ba2,cosine,404,20,0.7123305797576904,0.34430989623069763,0.7258201241493225,3,0.2
0,ba2,cosine,404,21,0.7123305797576904,0.7123305797576904,0,3,0.0
0,ba2,cosine,404,22,0.7123305797576904,0.34430989623069763,0.7258201241493225,4,0.2
0,ba2,cosine,404,23,0.7123305797576904,0.330955445766449,0.7364557385444641,3,0.12
0,ba2,cosine,404,24,0.7123305797576904,0.19007015228271484,0.7105653285980225,4,0.32
0,ba2,cosine,405,0,0.5860331058502197,0.5860331058502197,0,15,0.0
0,ba2,cosine,405,1,0.5860331058502197,0.3003445565700531,0.7258201241493225,5,0.2
0,ba2,cosine,405,2,0.5860331058502197,0.26499810814857483,0.5861502289772034,3,0.68
0,ba2,cosine,405,3,0.5860331058502197,0.5860331058502197,0,2,0.0
0,ba2,cosine,405,4,0.5860331058502197,0.5860331058502197,0,4,0.0
0,ba2,cosine,405,5,0.5860331058502197,0.3672972321510315,0.2706746757030487,2,0.68
0,ba2,cosine,405,6,0.5860331058502197,0.26927560567855835,0.32758238911628723,2,0.72
0,ba2,cosine,405,7,0.5860331058502197,0.5860331058502197,0,3,0.0
0,ba2,cosine,405,8,0.5860331058502197,0.35776931047439575,0.7101691365242004,2,0.2
0,ba2,cosine,405,9,0.5860331058502197,0.21101418137550354,0.7208060622215271,3,0.16
0,ba2,cosine,405,10,0.5860331058502197,0.21101418137550354,0.7208060622215271,3,0.16
0,ba2,cosine,405,11,0.5860331058502197,0.5860331058502197,0,3,0.0
0,ba2,cosine,405,12,0.5860331058502197,0.5860331058502197,0,3,0.0
0,ba2,cosine,405,13,0.5860331058502197,0.27149471640586853,0.7364557385444641,3,0.12
0,ba2,cosine,405,14,0.5860331058502197,0.5860331058502197,0,3,0.0
0,ba2,cosine,405,15,0.5860331058502197,0.5860331058502197,0,3,0.0
0,ba2,cosine,405,16,0.5860331058502197,0.5860331058502197,0,3,0.0
0,ba2,cosine,405,17,0.5860331058502197,0.21101418137550354,0.7208060622215271,3,0.16
0,ba2,cosine,405,18,0.5860331058502197,0.3552597761154175,0.7364557385444641,3,0.12
0,ba2,cosine,405,19,0.5860331058502197,0.3552597761154175,0.7364557385444641,3,0.12
0,ba2,cosine,405,20,0.5860331058502197,0.1703687161207199,0.716948926448822,3,0.32
0,ba2,cosine,405,21,0.5860331058502197,0.5860331058502197,0,3,0.0
0,ba2,cosine,405,22,0.5860331058502197,0.3003445565700531,0.7258201241493225,4,0.2
0,ba2,cosine,405,23,0.5860331058502197,0.5860331058502197,0,3,0.0
0,ba2,cosine,405,24,0.5860331058502197,0.2321770340204239,0.7283511757850647,4,0.32
0,ba2,cosine,406,0,0.7162888646125793,0.7162888646125793,0,15,0.0
0,ba2,cosine,406,1,0.7162888646125793,0.2519696354866028,0.7258201241493225,5,0.2
0,ba2,cosine,406,2,0.7162888646125793,0.1437452882528305,0.7187930941581726,3,0.56
0,ba2,cosine,406,3,0.7162888646125793,0.3508543074131012,0.6950808167457581,2,0.4
0,ba2,cosine,406,4,0.7162888646125793,0.7162888646125793,0,4,0.0
0,ba2,cosine,406,5,0.7162888646125793,0.19796837866306305,0.33858588337898254,2,0.6
0,ba2,cosine,406,6,0.7162888646125793,0.1437452882528305,0.7188831567764282,2,0.56
0,ba2,cosine,406,7,0.7162888646125793,0.7162888646125793,0,3,0.0
0,ba2,cosine,406,8,0.7162888646125793,0.20880992710590363,0.6998547911643982,2,0.48
0,ba2,cosine,406,9,0.7162888646125793,0.7162888646125793,0,3,0.0
0,ba2,cosine,406,10,0.7162888646125793,0.7162888646125793,0,3,0.0
0,ba2,cosine,406,11,0.7162888646125793,0.7162888646125793,0,3,0.0
0,ba2,cosine,406,12,0.7162888646125793,0.7162888646125793,0,3,0.0
0,ba2,cosine,406,13,0.7162888646125793,0.7162888646125793,0,3,0.0
0,ba2,cosine,406,14,0.7162888646125793,0.7162888646125793,0,3,0.0
0,ba2,cosine,406,15,0.7162888646125793,0.17707298696041107,0.7364557385444641,3,0.12
0,ba2,cosine,406,16,0.7162888646125793,0.7162888646125793,0,3,0.0
0,ba2,cosine,406,17,0.7162888646125793,0.7162888646125793,0,3,0.0
0,ba2,cosine,406,18,0.7162888646125793,0.2449563890695572,0.7321114540100098,3,0.16
0,ba2,cosine,406,19,0.7162888646125793,0.2449563890695572,0.7321114540100098,3,0.16
0,ba2,cosine,406,20,0.7162888646125793,0.16340939700603485,0.7321114540100098,3,0.16
0,ba2,cosine,406,21,0.7162888646125793,0.3387487232685089,0.7364557385444641,3,0.12
0,ba2,cosine,406,22,0.7162888646125793,0.2519696354866028,0.7258201241493225,4,0.2
0,ba2,cosine,406,23,0.7162888646125793,0.28836238384246826,0.7364557385444641,3,0.12
0,ba2,cosine,406,24,0.7162888646125793,0.17912887036800385,0.7208060622215271,4,0.16
0,ba2,cosine,407,0,0.27952030301094055,0.27952030301094055,0,15,0.0
0,ba2,cosine,407,1,0.27952030301094055,0.27490106225013733,0.216302290558815,5,0.64
0,ba2,cosine,407,2,0.27952030301094055,0.24900950491428375,0.6539778709411621,3,0.68
0,ba2,cosine,407,3,0.27952030301094055,0.27952030301094055,0,2,0.0
0,ba2,cosine,407,4,0.27952030301094055,0.27952030301094055,0,4,0.0
0,ba2,cosine,407,5,0.27952030301094055,0.14374515414237976,0.3538740575313568,2,0.64
0,ba2,cosine,407,6,0.27952030301094055,0.14374518394470215,0.36140966415405273,2,0.68
0,ba2,cosine,407,7,0.27952030301094055,0.27952030301094055,0,3,0.0
0,ba2,cosine,407,8,0.27952030301094055,0.32114923000335693,0.7208060622215271,2,0.16
0,ba2,cosine,407,9,0.27952030301094055,0.2405964583158493,0.2384619414806366,3,0.4
0,ba2,cosine,407,10,0.27952030301094055,0.2405964583158493,0.2384619414806366,3,0.4
0,ba2,cosine,407,11,0.27952030301094055,0.27952030301094055,0,3,0.0
0,ba2,cosine,407,12,0.27952030301094055,0.27952030301094055,0,3,0.0
0,ba2,cosine,407,13,0.27952030301094055,0.3616039454936981,0.19500498473644257,3,0.28
0,ba2,cosine,407,14,0.27952030301094055,0.27952030301094055,0,3,0.0
0,ba2,cosine,407,15,0.27952030301094055,0.17537911236286163,0.6876529455184937,3,0.4
0,ba2,cosine,407,16,0.27952030301094055,0.27952030301094055,0,3,0.0
0,ba2,cosine,407,17,0.27952030301094055,0.2405964583158493,0.2384619414806366,3,0.4
0,ba2,cosine,407,18,0.27952030301094055,0.27952030301094055,0,3,0.0
0,ba2,cosine,407,19,0.27952030301094055,0.27952030301094055,0,3,0.0
0,ba2,cosine,407,20,0.27952030301094055,0.31416329741477966,0.2218719869852066,3,0.36
0,ba2,cosine,407,21,0.27952030301094055,0.27952030301094055,0,3,0.0
0,ba2,cosine,407,22,0.27952030301094055,0.363488107919693,0.24951808154582977,4,0.24
0,ba2,cosine,407,23,0.27952030301094055,0.27952030301094055,0,3,0.0
0,ba2,cosine,407,24,0.27952030301094055,0.14374525845050812,0.6091862320899963,4,0.48
0,ba2,cosine,408,0,0.2827080190181732,0.2827080190181732,0,15,0.0
0,ba2,cosine,408,1,0.2827080190181732,0.14374525845050812,0.3613683879375458,5,0.72
0,ba2,cosine,408,2,0.2827080190181732,0.20596842467784882,0.7238753437995911,3,0.64
0,ba2,cosine,408,3,0.2827080190181732,0.31684088706970215,0.7019941210746765,2,0.28
0,ba2,cosine,408,4,0.2827080190181732,0.2827080190181732,0,4,0.0
0,ba2,cosine,408,5,0.2827080190181732,0.14374512434005737,0.7052955627441406,2,0.52
0,ba2,cosine,408,6,0.2827080190181732,0.30930644273757935,0.7250102758407593,2,0.6
0,ba2,cosine,408,7,0.2827080190181732,0.2827080190181732,0,3,0.0
0,ba2,cosine,408,8,0.2827080190181732,0.31684088706970215,0.7019941210746765,2,0.28
0,ba2,cosine,408,9,0.2827080190181732,0.7223339080810547,0.1437450647354126,3,0.2
0,ba2,cosine,408,10,0.2827080190181732,0.3575252890586853,0.7364557385444641,3,0.12
0,ba2,cosine,408,11,0.2827080190181732,0.7195007801055908,0.7321114540100098,3,0.16
0,ba2,cosine,408,12,0.2827080190181732,0.7195007801055908,0.7321114540100098,3,0.16
0,ba2,cosine,408,13,0.2827080190181732,0.7223339080810547,0.1437450647354126,3,0.2
0,ba2,cosine,408,14,0.2827080190181732,0.7195007801055908,0.7321114540100098,3,0.16
0,ba2,cosine,408,15,0.2827080190181732,0.14374524354934692,0.5748873353004456,3,0.4
0,ba2,cosine,408,16,0.2827080190181732,0.7195007801055908,0.7321114540100098,3,0.16
0,ba2,cosine,408,17,0.2827080190181732,0.3575252890586853,0.7364557385444641,3,0.12
0,ba2,cosine,408,18,0.2827080190181732,0.7195007801055908,0.7321114540100098,3,0.16
0,ba2,cosine,408,19,0.2827080190181732,0.2827080190181732,0,3,0.0
0,ba2,cosine,408,20,0.2827080190181732,0.3575252890586853,0.7364557385444641,3,0.12
0,ba2,cosine,408,21,0.2827080190181732,0.2827080190181732,0,3,0.0
0,ba2,cosine,408,22,0.2827080190181732,0.3481486737728119,0.19159792363643646,4,0.44
0,ba2,cosine,408,23,0.2827080190181732,0.2827080190181732,0,3,0.0
0,ba2,cosine,408,24,0.2827080190181732,0.1703687310218811,0.7283511757850647,4,0.32
0,ba2,cosine,409,0,0.7220687866210938,0.7220687866210938,0,15,0.0
0,ba2,cosine,409,1,0.7220687866210938,0.35511407256126404,0.7258201241493225,5,0.2
0,ba2,cosine,409,2,0.7220687866210938,0.14374566078186035,0.7246888279914856,3,0.76
0,ba2,cosine,409,3,0.7220687866210938,0.7220687866210938,0,2,0.0
0,ba2,cosine,409,4,0.7220687866210938,0.7220687866210938,0,4,0.0
0,ba2,cosine,409,5,0.7220687866210938,0.26499810814857483,0.7271581292152405,2,0.68
0,ba2,cosine,409,6,0.7220687866210938,0.2817628085613251,0.3506477177143097,2,0.6
0,ba2,cosine,409,7,0.7220687866210938,0.7220687866210938,0,3,0.0
0,ba2,cosine,409,8,0.7220687866210938,0.7333749532699585,0.7053744792938232,2,0.24
0,ba2,cosine,409,9,0.7220687866210938,0.7220687866210938,0,3,0.0
0,ba2,cosine,409,10,0.7220687866210938,0.7220687866210938,0,3,0.0
0,ba2,cosine,409,11,0.7220687866210938,0.7220687866210938,0,3,0.0
0,ba2,cosine,409,12,0.7220687866210938,0.7220687866210938,0,3,0.0
0,ba2,cosine,409,13,0.7220687866210938,0.7220687866210938,0,3,0.0
0,ba2,cosine,409,14,0.7220687866210938,0.7220687866210938,0,3,0.0
0,ba2,cosine,409,15,0.7220687866210938,0.3006213903427124,0.5458959937095642,3,0.28
0,ba2,cosine,409,16,0.7220687866210938,0.7220687866210938,0,3,0.0
0,ba2,cosine,409,17,0.7220687866210938,0.7220687866210938,0,3,0.0
0,ba2,cosine,409,18,0.7220687866210938,0.3591616451740265,0.7364557385444641,3,0.12
0,ba2,cosine,409,19,0.7220687866210938,0.3591616451740265,0.7364557385444641,3,0.12
0,ba2,cosine,409,20,0.7220687866210938,0.35511407256126404,0.7258201241493225,3,0.2
0,ba2,cosine,409,21,0.7220687866210938,0.7220687866210938,0,3,0.0
0,ba2,cosine,409,22,0.7220687866210938,0.35511407256126404,0.7258201241493225,4,0.2
